    0,3.16109564157097411297e+00,   -1.00000000000000000000e+00,    0.0000000000e+00,     ,  NaN
    1,5.48216223360482035609e-01,    1.38411623866727924023e-15,    1.0000000000e+00,  new,    2
    2,3.96008007644164328198e-01,    9.15117198376981125174e-15,    1.0000000000e+00,  new,    2
    3,3.47865165335122017432e-01,    4.79232081959436574050e-15,    5.0000000000e-01,  new,    3
    4,3.26528353664429282777e-01,    1.63229505163272752547e-15,    5.0000000000e-01,  new,    3
    5,3.20731058072531216574e-01,    1.14655413266373301012e-12,    6.2500000000e-02,  grd,    6
    6,2.10726682109130536436e-01,    1.62355764223520634236e-15,    5.0000000000e-01,  new,    3
    7,1.83782048523897401093e-01,    5.94058342423412508190e-15,    1.2500000000e-01,  new,    5
    8,1.50031955402398775590e-01,    1.91853837409030267105e-15,    2.5000000000e-01,  new,    4
    9,1.44634109584100223334e-01,    3.46249882339313251290e-15,    1.2500000000e-01,  new,    5
   10,1.48136377286027548505e-01,    4.94884663956689934384e-14,    7.8125000000e-03,  new,    8
   11,1.27457643831911465737e-01,    7.63582284299910655397e-16,    1.0000000000e+00,  new,    2
   12,1.20054643758261816999e-01,    7.35671858578142748498e-16,    5.0000000000e-01,  new,    3
   13,1.12909126151787914116e-01,    2.22766766004540268684e-15,    1.2500000000e-01,  new,    5
   14,7.07325682768724373073e-02,    3.31967280995951235413e-16,    1.0000000000e+00,  new,    2
   15,2.65055631763421208069e-02,    2.11441169012971936861e-16,    1.0000000000e+00,  new,    2
   16,8.99322641338052009008e-02,    8.10239074903479887017e-14,    7.8125000000e-03,  new,    8
   17,8.59733960099596655757e-02,    3.62332817227786819161e-15,    6.2500000000e-02,  new,    6
   18,5.73629323099531449048e-02,    3.91662402186167268300e-16,    1.0000000000e+00,  new,    2
   19,4.58328427560876425217e-02,    9.76991427839460716665e-16,    1.2500000000e-01,  new,    5
   20,4.50690949167039112133e-02,    6.34810631331374196918e-16,    6.2500000000e-02,  new,    6
   21,4.42228770518928379629e-02,    1.21416756762691530515e-15,    1.2500000000e-01,  new,    5
   22,1.84444570289651020578e-02,    1.01141217992365197359e-16,    1.0000000000e+00,  new,    2
   23,1.76156313705940897885e-02,    2.07013248406674069112e-16,    5.0000000000e-01,  new,    3
   24,1.27881934198991152607e-02,    2.72719182629117174852e-16,    1.0000000000e+00,  new,    2
   25,1.00858173330159953812e-02,    9.78232073652886088489e-17,    1.0000000000e+00,  new,    2
   26,8.32468773388560234761e-03,    1.32039387880312291518e-16,    5.0000000000e-01,  new,    3
   27,7.05415591449222965925e-03,    6.69727706177237202786e-17,    5.0000000000e-01,  new,    3
   28,1.99257577882266121230e-03,    2.93022927822870924613e-17,    1.0000000000e+00,  new,    2
   29,7.46412966431615515668e-04,    1.53199787156958158871e-17,    1.0000000000e+00,  new,    2
   30,1.86629238244126410904e-05,    3.27558513206172592295e-18,    1.0000000000e+00,  new,    2
   31,5.88841824795351016648e-08,    1.44735552030017315305e-19,    1.0000000000e+00,  new,    2
   32,1.38819094365068249230e-13,    2.99561700508890419026e-22,    1.0000000000e+00,  new,    2
